Estilo,Planta,Departamento,Puesto,Unidad,Status,Tiempos
PRAGA,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,8.74
PRAGA,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,1.200000048
PRAGA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351000005
PRAGA,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,11.85999966
PRAGA,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,13.01
PRAGA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.219999952
PRAGA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.659999995
PRAGA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,4.4
PRAGA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,3.072999952
PRAGA,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.569600006
PRALI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.44
PRALI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,4.89000001
PRALI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
PRALI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
PRALI,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.7636
PRALI,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.35
PRALI,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,2.14
PRALI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.52
PRALI,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,1.25
PRALI,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,3.7
PRALI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0.600000024
PRALI,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,8.74
PRALI,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,11,DESARROLLO,7.26
PRALI,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.056399972
PRALI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351000005
PRALI,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,11.85999966
PRALI,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,13.01
PRALI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.394
PRALI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,5.41800005
PRALI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,4.4
PRALI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.771999971
PRALI,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.37
TAYMORY,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,6.259999991
TAYMORY,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,5.00E-02
TAYMORY,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,1.060000011
TAYMORY,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,1.48
TAYMORY,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,1.03
TAYMORY,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.7627
TAYMORY,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.63
TAYMORY,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,1.920000046
TAYMORY,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.28000002
TAYMORY,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.690000009
TAYMORY,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.58
TAYMORY,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.170000002
TAYMORY,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,1.08
TAYMORY,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,6.46
TAYMORY,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,4.15
TAYMORY,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.600000024
TAYMORY,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,7.599999979
TAYMORY,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.449999988
TAYMORY,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.469999999
TAYMORY,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,2.95
TAYMORY,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,1.74
TAYMORY,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,1.85
TAYMORY,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.731000005
TAYMORY,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,1.2254
TAYMORY,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,2.64
TAYMORY,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,6.990000041
TAYMORY,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,2.462300013
TAYMORY,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.4978
TUILER,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.430000007
TUILER,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,5.489999962
TUILER,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0.709999979
TUILER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.389999986
TUILER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0.310000002
TUILER,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.290000003
TUILER,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0.94
TUILER,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,2.26
TUILER,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,0.52
TUILER,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0.25
TUILER,CUERAMARO,FORRADO,FORRADOR,11,DESARROLLO,15.45999993
TUILER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,1.520000008
TUILER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.479999986
TUILER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.34
TUILER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.480000004
TUILER,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0.77
TUILER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.290000021
TUILER,CUERAMARO,MONTADO,CENTRADOR A MANO,11,DESARROLLO,2.069999933
TUILER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.419999987
TUILER,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,1.339999974
TUILER,CUERAMARO,MONTADO,ENTACONADOR,11,DESARROLLO,0.439999998
TUILER,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0.860000014
TUILER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,1.630000018
TUILER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.75
TUILER,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0.400000006
TUILER,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,6.529999994
TUILER,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0.351
TUILER,CUERAMARO,PREACABADO DE SUELAS,DESVIRADOR,11,DESARROLLO,12.07
TUILER,CUERAMARO,PREACABADO DE TACON,AFINADOR,11,DESARROLLO,3.140000105
TUILER,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0.28
TUILER,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,1.029999986
TUILER,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,8.219999961
TUILER,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,4.4
TUILER,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,1.7818
TUILER,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0.51
BURBUJA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,OBSOLETO,0
BURBUJA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,OBSOLETO,0
BURBUJA,CUERAMARO,ADORNO,ENCAJILLADORA,11,OBSOLETO,0
BURBUJA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,OBSOLETO,0
BURBUJA,CUERAMARO,ARMAR FORROS BOTA,PESPUNTADOR FORROS DE BOTA,11,OBSOLETO,0
BURBUJA,CUERAMARO,ARMAR FORROS BOTA,PRELIMINAR  DE FORROS ,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,OBSOLETO,0
BURBUJA,CUERAMARO,CASCOS,PRELIMINAR DE CASCOS,11,OBSOLETO,0
BURBUJA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,OBSOLETO,0
BURBUJA,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,OBSOLETO,0
BURBUJA,CUERAMARO,LASER,OPERADOR LASER,11,OBSOLETO,0
BURBUJA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,OBSOLETO,0
BURBUJA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,OBSOLETO,0
BURBUJA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,OBSOLETO,0
BURBUJA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,CENTRADOR A MAQUINA,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,ENTACONADOR,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,MONTADOR ,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,MONTADOR ,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,OBSOLETO,0
BURBUJA,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,11,OBSOLETO,0
BURBUJA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,OBSOLETO,0
BURBUJA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,OBSOLETO,0
BURBUJA,CUERAMARO,REBAJADO,REBAJADOR,11,OBSOLETO,0
BURBUJA,CUERAMARO,TIRAS,TIRAS,11,OBSOLETO,0
BURCHI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
BURCHI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
BURCHI,CUERAMARO,ADORNO,ENCAJILLADORA,11,DESARROLLO,0
BURCHI,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
BURCHI,CUERAMARO,ARMAR FORROS BOTA,PESPUNTADOR FORROS DE BOTA,11,DESARROLLO,0
BURCHI,CUERAMARO,ARMAR FORROS BOTA,PRELIMINAR  DE FORROS ,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0
BURCHI,CUERAMARO,CASCOS,PRELIMINAR DE CASCOS,11,DESARROLLO,0
BURCHI,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0
BURCHI,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0
BURCHI,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
BURCHI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
BURCHI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
BURCHI,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,CENTRADOR A MAQUINA,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,ENTACONADOR,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0
BURCHI,CUERAMARO,OPERACIONES ESPECIALES,PRELIMINAR DE OPERACIONES ESPECIALES,11,DESARROLLO,0
BURCHI,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0
BURCHI,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
BURCHI,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0
BURCHI,CUERAMARO,TIRAS,TIRAS,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ADORNO,ENCAJILLADORA,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ARMAR FORROS BOTA,PESPUNTADOR FORROS DE BOTA,11,DESARROLLO,0
CHARRERIA,CUERAMARO,ARMAR FORROS BOTA,PRELIMINAR  DE FORROS ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0
CHARRERIA,CUERAMARO,CASCOS,PRELIMINAR DE CASCOS,11,DESARROLLO,0
CHARRERIA,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0
CHARRERIA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,CENTRADOR A MANO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,CENTRADOR A MAQUINA,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,ENTACONADOR,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PESPUNTE,PESPUNTADOR ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,OPERACIONES ESPECIALES,PESPUNTADOR ,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PESPUNTE,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,REBAJADO,DOMADOR,11,DESARROLLO,0
CHARRERIA,CUERAMARO,REBAJADO,REBAJADOR,11,DESARROLLO,0
CHARRERIA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0
CHARRERIA,CUERAMARO,TIRAS,TIRAS,11,DESARROLLO,0
NALLA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
NALLA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
NALLA,CUERAMARO,ADORNO,ENCAJILLADORA,11,DESARROLLO,0
NALLA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
NALLA,CUERAMARO,ADORNO,PRELIMINAR DE ADORNO,11,DESARROLLO,0
NALLA,CUERAMARO,ARMAR FORROS BOTA,PESPUNTADOR FORROS DE BOTA,11,DESARROLLO,0
NALLA,CUERAMARO,ARMAR FORROS BOTA,PRELIMINAR  DE FORROS ,11,DESARROLLO,0
NALLA,CUERAMARO,PREPARADO DE MONTADO,PRELIMINAR DE AVIOS,11,DESARROLLO,0
NALLA,CUERAMARO,CASCOS,PRELIMINAR DE CASCOS,11,DESARROLLO,0
NALLA,CUERAMARO,CORTE,CORTADOR DE FORROS,11,DESARROLLO,0
NALLA,CUERAMARO,CORTE,CORTADOR DE PIEL,11,DESARROLLO,0
NALLA,CUERAMARO,CORTE,PRELIMINAR DE CORTE,11,DESARROLLO,0
NALLA,CUERAMARO,DOBLILLADO,DOBLILLADOR,11,DESARROLLO,0
NALLA,CUERAMARO,DOBLILLADO,PRELIMINAR DE DOBLILLADO,11,DESARROLLO,0
NALLA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
NALLA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
NALLA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
NALLA,CUERAMARO,FORRADO,PRELIMINAR DE FORRADO,11,DESARROLLO,0
NALLA,CUERAMARO,LASER,OPERADOR LASER,11,DESARROLLO,0
NALLA,CUERAMARO,REBAJADO,PRELIMINAR DE REBAJADO,11,DESARROLLO,0
NALLA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
NALLA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
NALLA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
NALLA,CUERAMARO,MAQUILA ORISOL,PRELIMINAR DE PESPUNTE,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,CENTRADOR A MANO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,CENTRADOR A MAQUINA,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,EMBARRADOR ,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,ENTACONADOR,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,ENSUELADOR,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,MONTADOR ,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
NALLA,CUERAMARO,MONTADO,PRELIMINAR DE MONTADO,11,DESARROLLO,0
